when,instance,improved,change,%,new_bks,prev_bks,who,beaten,prev_when,after_days
2016-08-18,r1_6_10,distance,-51.19,-0.2876,17750.24,17801.43,Q,VCGP,2012-07-31,1479
2016-08-18,rc1_8_2,distance,-110.68,-0.3812,28924.31,29034.99,Q,VCGP,2012-07-31,1479
2016-08-18,rc1_8_3,distance,-59.54,-0.2134,27846.1,27905.64,Q,VCGP,2012-07-31,1479
2016-08-18,rc1_8_4,distance,-36.14,-0.1345,26839.77,26875.91,Q,VCGP,2012-07-31,1479
2016-08-18,rc1_8_5,distance,-168.48,-0.5565,30108.64,30277.12,Q,VCGP,2012-07-31,1479
2016-08-18,rc1_8_6,distance,-233.65,-0.7721,30028.68,30262.33,Q,VCGP,2012-07-31,1479
2016-08-18,rc1_8_8,distance,-127.62,-0.4371,29066.54,29194.16,Q,VCGP,2012-07-31,1479
2016-08-18,rc1_8_9,distance,-11.26,-0.0389,28967.09,28978.35,Q,VCGP,2012-07-31,1479
2016-08-18,rc1_8_10,distance,-74.59,-0.259,28723.2,28797.79,Q,VCGP,2012-07-31,1479
2016-08-01,r1_10_2,distance,-19.91,-0.0405,49085.3,49105.21,EOE,VCGP,2012-07-31,1462
2016-08-01,r1_10_3,distance,-84.17,-0.1861,45151.68,45235.85,EOE,Q,2016-01-13,201
2016-08-01,r1_10_5,distance,-692.09,-1.3353,51138.27,51830.36,EOE,MB2,2012-07-18,1475
2016-08-01,r1_10_6,distance,-196.12,-0.41,47636.1,47832.22,EOE,Q,2015-12-31,214
2016-08-01,r1_10_9,distance,-492.49,-0.9754,49998.0,50490.49,EOE,VCGP,2012-07-31,1462
2016-08-01,r1_10_10,distance,-163.44,-0.3384,48131.27,48294.71,EOE,MB2,2012-07-18,1475
2016-07-27,c2_6_9,distance,-16.69,-0.2097,7941.57,7958.26,Q,BC4,2012-04-05,1574
2016-07-22,c2_4_9,distance,-58.7438,-1.4969,3865.6462,3924.39,BC4,GH,2001-01-01,5681
2016-07-08,c2_6_8,distance,-7.9351,-0.1051,7539.7349,7547.67,Q,VCGP,2012-07-31,1438
2016-07-08,c1_8_2,distance,-436.29,-1.6046,26752.87,27189.16,Q,BC4,2012-04-10,1550
2016-07-08,c2_8_9,distance,-39.8706,-0.3424,11605.3494,11645.22,Q,VCGP,2012-07-31,1438
2016-07-08,c2_8_10,distance,-3.6427,-0.0332,10977.3573,10981.0,Q,VCGP,2012-07-31,1438
2016-07-08,c2_10_10,distance,-1.382,-0.0087,15943.338,15944.72,Q,VCGP,2012-07-31,1438
2016-06-22,c1_2_10,distance,-27.0766,-1.0139,2643.5534,2670.63,BC4,BVH,2001-01-01,5651
2016-06-22,r2_2_4,distance,-39.6452,-1.9617,1981.3048,2020.95,BC4,B,2001-01-01,5651
2016-06-22,rc2_2_10,distance,-19.3277,-0.9498,2015.6123,2034.94,BC4,B,2001-01-01,5651
2016-06-22,c1_4_1,distance,-0.0034,-0.0,7152.0566,7152.06,BC4,GH,2001-01-01,5651
2016-06-22,c1_4_5,distance,-0.0034,-0.0,7152.0566,7152.06,BC4,GH,2001-01-01,5651
2016-06-22,c2_4_1,distance,-0.0011,-0.0,4116.1389,4116.14,BC4,GH,2001-01-01,5651
2016-06-22,c2_4_2,distance,-4.6822,-0.119,3930.0478,3934.73,BC4,GH,2001-01-01,5651
2016-06-22,c2_4_7,distance,-16.4521,-0.4207,3894.1579,3910.61,BC4,GH,2001-01-01,5651
2016-06-22,r1_4_6,distance,-0.8048,-0.0096,8372.9052,8373.71,Q,MB2,2012-07-18,1435
2016-06-22,r1_4_9,distance,-1.93,-0.0221,8717.26,8719.19,Q,VCGP,2012-07-31,1422
2016-06-22,rc1_4_1,distance,-3.0053,-0.035,8573.9647,8576.97,Q,VCGP,2012-07-31,1422
2016-06-22,rc1_4_3,distance,-3.12,-0.0414,7537.47,7540.59,Q,VCGP,2012-07-31,1422
2016-06-22,rc1_4_4,distance,-1.7951,-0.0246,7308.5549,7310.35,Q,VCGP,2012-07-31,1422
2016-06-22,rc1_4_5,distance,-3.17,-0.0387,8182.04,8185.21,Q,VCGP,2012-07-31,1422
2016-06-22,rc1_4_10,distance,-8.01,-0.1053,7601.2,7609.21,Q,VCGP,2012-07-31,1422
2016-06-22,c2_6_1,distance,-2.0042,-0.0258,7774.1558,7776.16,BC4,GH,2001-01-01,5651
2016-06-22,c2_6_6,distance,-29.8196,-0.3975,7471.1704,7500.99,BC4,GH,2001-01-01,5651
2016-06-06,r1_4_2,distance,-3.203,-0.0359,8923.497,8926.7,Q,VCGP,2012-07-31,1406
2016-06-06,r1_4_5,distance,-16.2159,-0.1755,9226.2141,9242.43,Q,PGDR,2007-10-17,3155
2016-05-13,r2_4_5,distance,-0.1043,-0.0015,7128.9257,7129.03,JNMB2,NBC,2013-04-29,1110
2016-03-18,c1_10_8,routes,-1,-1.0753,92,93,WA,Q,2014-08-25,571
2016-01-13,r1_4_10,distance,-6.11,-0.0753,8107.82,8113.93,Q,VCGP,2012-07-31,1261
2016-01-13,r1_10_3,distance,-1.44,-0.0032,45235.85,45237.29,Q,VCGP,2012-07-31,1261
2015-12-31,rc1_4_9,distance,-1.14,-0.0147,7751.63,7752.77,Q,VCGP,2012-07-31,1248
2015-12-31,rc1_6_2,distance,-64.0,-0.3989,15980.93,16044.93,Q,VCGP,2012-07-31,1248
2015-12-31,rc1_6_5,distance,-30.91,-0.1852,16662.35,16693.26,Q,VCGP,2012-07-31,1248
2015-12-31,rc1_6_6,distance,-1.78,-0.0107,16630.25,16632.03,Q,VCGP,2012-07-31,1248
2015-12-31,rc1_6_8,distance,-15.33,-0.0959,15963.37,15978.7,Q,VCGP,2012-07-31,1248
2015-12-31,rc1_8_1,distance,-109.11,-0.3441,31601.57,31710.68,Q,VCGP,2012-07-31,1248
2015-12-31,rc1_8_7,distance,-78.81,-0.2639,29783.63,29862.44,Q,VCGP,2012-07-31,1248
2015-12-31,r1_10_6,distance,-16.83,-0.0352,47832.22,47849.05,Q,VCGP,2012-07-31,1248
2015-11-25,c1_8_7,distance,-562.78,-2.0806,26486.14,27048.92,Q,BC4,2012-04-10,1324
2015-11-23,c1_10_2,distance,-31.3959,-0.0743,42247.0541,42278.45,Q,NB,2014-09-09,440
2015-11-18,r1_4_3,distance,-2.8603,-0.0366,7819.0897,7821.95,Q,VCGP,2012-07-31,1205
2015-11-18,c1_6_6,distance,-133.63,-0.8331,15905.66,16039.29,Q,Q,2014-05-16,551
2015-11-18,c1_10_9,distance,-135.71,-0.3336,40546.6,40682.31,Q,Q,2013-04-29,933
2015-11-18,c1_10_10,distance,-107.76,-0.2692,39923.41,40031.17,Q,Q,2013-04-29,933
2015-10-19,c1_4_9,distance,-0.8405,-0.0119,7042.5295,7043.37,Q,Q,2015-05-07,165
2015-09-17,c1_10_3,distance,-137.8736,-0.3426,40101.3564,40239.23,Q,VCGP,2012-07-31,1143
2015-09-04,c1_8_10,distance,-19.9327,-0.0827,24070.1673,24090.1,Q,VCGP,2012-07-31,1130
2015-07-06,rc1_4_7,distance,-4.15,-0.0522,7953.49,7957.64,Q,VCGP,2012-07-31,1070
2015-06-30,rc1_4_6,distance,-0.34,-0.0042,8177.46,8177.8,Q,VCGP,2012-07-31,1064
2015-06-29,r1_4_8,distance,-12.06,-0.1658,7263.07,7275.13,Q,VCGP,2012-07-31,1063
2015-05-27,c1_8_3,distance,-20.86,-0.0859,24257.32,24278.18,Q,VCGP,2012-07-31,1030
2015-05-25,rc1_6_9,distance,-31.42,-0.1973,15891.18,15922.6,Q,VCGP,2012-07-31,1028
2015-05-07,c1_4_9,distance,-0.37,-0.0053,7043.37,7043.74,Q,VCGP,2012-07-31,1010
2015-05-06,r1_4_7,distance,-22.1753,-0.2902,7619.0447,7641.22,Q,VCGP,2012-07-31,1009
2015-04-13,rc1_6_7,distance,-39.96,-0.2475,16105.68,16145.64,Q,VCGP,2012-07-31,986
2015-03-18,c2_6_4,distance,-1.7719,-0.0256,6909.5781,6911.35,Q,VCGP,2012-07-31,960
2015-03-18,c2_8_8,distance,-4.0872,-0.0362,11288.0128,11292.1,Q,VCGP,2012-07-31,960
2015-03-09,c2_8_6,distance,-599.5428,-4.559,12551.0872,13150.63,Q,BC4,2012-04-05,1068
2014-11-28,rc1_6_1,distance,-87.37,-0.5104,17031.33,17118.7,Q,VCGP,2012-07-31,850
2014-11-28,rc1_6_3,distance,-37.23,-0.2437,15236.75,15273.98,Q,VCGP,2012-07-31,850
2014-11-18,rc1_6_4,distance,-28.4,-0.1914,14811.21,14839.61,Q,VCGP,2012-07-31,840
2014-11-10,r1_6_7,distance,-3.27,-0.0197,16611.86,16615.13,Q,VCGP,2012-07-31,832
2014-11-10,r1_6_8,distance,-46.02,-0.2932,15650.58,15696.6,Q,VCGP,2012-07-31,832
2014-10-28,r1_6_4,distance,-18.58,-0.1174,15801.04,15819.62,Q,VCGP,2012-07-31,819
2014-10-28,c1_8_4,distance,-2.8542,-0.012,23824.1658,23827.02,Q,Q,2013-07-08,477
2014-10-28,c1_8_9,distance,-47.43,-0.1945,24342.07,24389.5,Q,VCGP,2012-07-31,819
2014-10-09,c1_8_8,routes,-1,-1.3514,73,74,Q,VCGP,2012-07-31,800
2014-09-15,c1_8_6,distance,-1462.8658,-5.1032,27202.7042,28665.57,Q,BC4,2012-04-10,888
2014-09-09,c1_10_2,distance,-22.31,-0.0527,42278.45,42300.76,NB,VCGP,2012-07-31,770
2014-09-09,c2_10_9,distance,-62.0934,-0.3779,16370.4366,16432.53,NB,VCGP,2012-07-31,770
2014-09-09,r2_10_1,distance,-30.3519,-0.0719,42188.8581,42219.21,NB,BC4,2012-04-05,887
2014-09-09,r2_10_5,distance,-103.5407,-0.285,36232.1793,36335.72,NB,BC4,2012-04-05,887
2014-09-09,r2_10_8,distance,-103.1152,-0.5859,17495.5148,17598.63,NB,BC4,2012-04-05,887
2014-09-09,r2_10_9,distance,-129.629,-0.3913,33002.361,33131.99,NB,BC4,2012-04-05,887
2014-09-09,r2_10_10,distance,-383.4514,-1.2532,30215.2386,30598.69,NB,VCGP,2012-07-31,770
2014-09-09,rc2_10_6,distance,-167.7541,-0.6221,26797.7559,26965.51,NB,BC4,2012-04-05,887
2014-09-09,rc2_10_7,distance,-182.8982,-0.723,25112.7718,25295.67,NB,VCGP,2012-07-31,770
2014-09-09,rc2_10_8,distance,-77.9716,-0.3278,23709.2884,23787.26,NB,VCGP,2012-07-31,770
2014-09-09,rc2_10_9,distance,-54.249,-0.2347,23061.901,23116.15,NB,VCGP,2012-07-31,770
2014-09-05,c1_10_6,distance,-278.1275,-0.6306,43830.2125,44108.34,Q,BC4,2012-04-05,883
2014-08-25,c1_10_8,distance,-70.66,-0.1674,42149.58,42220.24,Q,VCGP,2012-07-31,755
2014-06-24,c1_6_8,distance,-7.0,-0.0485,14422.48,14429.48,Q,VCGP,2012-07-31,693
2014-05-16,c1_6_6,distance,-306.15,-1.873,16039.29,16345.44,Q,BC4,2012-04-05,771
2014-04-14,c1_6_7,routes,-1,-1.7241,57,58,Q,BC4,2012-04-05,739
2014-04-11,c1_10_7,distance,-1352.8078,-3.0192,43453.9222,44806.73,Q,BC4,2012-04-12,729
2013-09-30,c1_6_4,distance,-4.7629,-0.0351,13558.5371,13563.3,Q,BC4,2012-04-05,543
2013-09-02,c1_2_9,distance,-28.5927,-1.0526,2687.8273,2716.42,MB,BVH,2001-01-01,4627
2013-07-08,c1_8_4,distance,-86.99,-0.3638,23827.02,23914.01,Q,BC4,2012-04-05,459
2013-04-29,r2_4_5,distance,-7.87,-0.1103,7129.03,7136.9,NBC,BC4,2012-04-05,389
2013-04-29,c1_10_9,distance,-323.85,-0.7898,40682.31,41006.16,Q,BC4,2012-04-05,389
2013-04-29,c1_10_10,distance,-184.09,-0.4578,40031.17,40215.26,Q,WW,2012-07-27,276
2013-04-17,c1_10_4,distance,-0.0826,-0.0002,39468.5974,39468.68,Q,Q,2012-10-01,198
2012-12-31,rc1_6_10,distance,-20.8,-0.1321,15719.46,15740.26,Q,VCGP,2012-07-31,153
2012-10-01,c1_10_4,distance,-1583.51,-3.8573,39468.68,41052.19,Q,LL,2001-01-01,4291
2012-07-31,r1_2_2,distance,-48.9682,-1.1974,4040.6018,4089.57,VCGP,GH,2001-01-01,4229
2012-07-31,rc1_2_10,distance,-82.9139,-2.6892,3000.2961,3083.21,VCGP,BVH,2001-01-01,4229
2012-07-31,rc2_2_8,distance,-48.8053,-2.0845,2292.5347,2341.34,VCGP,GH,2001-01-01,4229
2012-07-31,c1_4_2,distance,-1.0011,-0.013,7686.3789,7687.38,VCGP,PGDR,2007-10-17,1749
2012-07-31,c1_4_3,distance,-0.0637,-0.0009,7060.6663,7060.73,VCGP,PGDR,2007-10-17,1749
2012-07-31,c1_4_4,distance,-12.9255,-0.1896,6803.2445,6816.17,VCGP,RP,2005-02-25,2713
2012-07-31,c1_4_9,distance,-1156.91,-14.1075,7043.74,8200.65,VCGP,GH,2001-01-01,4229
2012-07-31,c2_4_3,distance,-0.1985,-0.0049,4018.0215,4018.22,VCGP,BC4,2012-04-05,117
2012-07-31,c2_4_4,distance,-18.0173,-0.4843,3702.4927,3720.51,VCGP,BC4,2012-04-05,117
2012-07-31,c2_4_8,routes,-1,-8.3333,11,12,VCGP,GH,2001-01-01,4229
2012-07-31,c2_4_10,distance,-6.753,-0.1761,3827.147,3833.9,VCGP,BC4,2012-04-05,117
2012-07-31,r1_4_2,distance,-28.8,-0.3216,8926.7,8955.5,VCGP,PGDR,2007-10-17,1749
2012-07-31,r1_4_3,distance,-4.76,-0.0608,7821.95,7826.71,VCGP,MB2,2012-07-18,13
2012-07-31,r1_4_4,distance,-35.8351,-0.4896,7282.7849,7318.62,VCGP,PGDR,2007-10-17,1749
2012-07-31,r1_4_7,distance,-4.66,-0.0609,7641.22,7645.88,VCGP,MB2,2012-07-18,13
2012-07-31,r1_4_8,distance,-13.82,-0.1896,7275.13,7288.95,VCGP,MB2,2012-07-18,13
2012-07-31,r1_4_9,distance,-23.22,-0.2656,8719.19,8742.41,VCGP,MB2,2012-07-18,13
2012-07-31,r1_4_10,distance,-5.95,-0.0733,8113.93,8119.88,VCGP,MB2,2012-07-18,13
2012-07-31,r2_4_3,distance,-0.4298,-0.0073,5911.0702,5911.5,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_4_1,distance,-32.62,-0.3789,8576.97,8609.59,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_4_2,distance,-53.01,-0.6661,7905.66,7958.67,VCGP,PGDR,2007-10-17,1749
2012-07-31,rc1_4_3,distance,-22.01,-0.291,7540.59,7562.6,VCGP,PGDR,2007-10-17,1749
2012-07-31,rc1_4_4,distance,-9.99,-0.1365,7310.35,7320.34,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_4_5,distance,-64.42,-0.7809,8185.21,8249.63,VCGP,PGDR,2007-10-17,1749
2012-07-31,rc1_4_6,distance,-527.45,-6.059,8177.8,8705.25,VCGP,BVH,2001-01-01,4229
2012-07-31,rc1_4_7,distance,-614.5,-7.1686,7957.64,8572.14,VCGP,BVH,2001-01-01,4229
2012-07-31,rc1_4_9,distance,-564.28,-6.7846,7752.77,8317.05,VCGP,BVH,2001-01-01,4229
2012-07-31,rc1_4_10,distance,-289.97,-3.6709,7609.21,7899.18,VCGP,BVH,2001-01-01,4229
2012-07-31,rc2_4_10,distance,-2.1848,-0.051,4278.6052,4280.79,VCGP,BC4,2012-04-05,117
2012-07-31,c1_6_8,distance,-58.1,-0.401,14429.48,14487.58,VCGP,BC4,2012-04-05,117
2012-07-31,c1_6_9,distance,-22.0581,-0.1608,13693.4219,13715.48,VCGP,BC4,2012-04-05,117
2012-07-31,c2_6_3,distance,-4.99,-0.0663,7523.12,7528.11,VCGP,BC4,2012-04-05,117
2012-07-31,c2_6_4,distance,-13.07,-0.1888,6911.35,6924.42,VCGP,BC4,2012-04-05,117
2012-07-31,c2_6_8,distance,-48.61,-0.6399,7547.67,7596.28,VCGP,BC4,2012-04-05,117
2012-07-31,c2_6_10,distance,-0.1592,-0.0022,7255.6908,7255.85,VCGP,BC4,2012-04-05,117
2012-07-31,r1_6_2,distance,-2856.92,-13.1532,18863.43,21720.35,VCGP,GH,2001-01-01,4229
2012-07-31,r1_6_3,distance,-76.26,-0.4455,17040.4,17116.66,VCGP,MB2,2012-07-18,13
2012-07-31,r1_6_4,distance,-47.26,-0.2979,15819.62,15866.88,VCGP,MB2,2012-07-18,13
2012-07-31,r1_6_5,distance,-243.93,-1.2187,19771.9,20015.83,VCGP,MB2,2012-07-18,13
2012-07-31,r1_6_6,distance,-104.92,-0.5782,18041.87,18146.79,VCGP,MB2,2012-07-18,13
2012-07-31,r1_6_7,distance,-69.33,-0.4155,16615.13,16684.46,VCGP,MB2,2012-07-18,13
2012-07-31,r1_6_8,distance,-19.55,-0.1244,15696.6,15716.15,VCGP,MB2,2012-07-18,13
2012-07-31,r1_6_9,distance,-270.13,-1.4233,18708.67,18978.8,VCGP,MB2,2012-07-18,13
2012-07-31,r1_6_10,distance,-378.21,-2.0804,17801.43,18179.64,VCGP,BC4,2012-04-05,117
2012-07-31,r2_6_1,distance,-8.1029,-0.0445,18206.7971,18214.9,VCGP,BC4,2012-04-05,117
2012-07-31,r2_6_4,distance,-13.01,-0.1618,8029.37,8042.38,VCGP,BC4,2012-04-05,117
2012-07-31,r2_6_7,distance,-47.9538,-0.4741,10066.3362,10114.29,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_6_1,distance,-112.35,-0.652,17118.7,17231.05,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_6_2,distance,-41.55,-0.2583,16044.93,16086.48,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_6_3,distance,-84.15,-0.5479,15273.98,15358.13,VCGP,PGDR,2007-10-17,1749
2012-07-31,rc1_6_4,distance,-23.04,-0.155,14839.61,14862.65,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_6_5,distance,-10.5,-0.0629,16693.26,16703.76,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_6_6,distance,-155.6,-0.9269,16632.03,16787.63,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_6_7,distance,-223.66,-1.3663,16145.64,16369.3,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_6_8,distance,-154.57,-0.9581,15978.7,16133.27,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_6_9,distance,-199.47,-1.2372,15922.6,16122.07,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_6_10,distance,-157.39,-0.99,15740.26,15897.65,VCGP,BC4,2012-04-05,117
2012-07-31,rc2_6_3,distance,-16.2588,-0.1718,9444.9912,9461.25,VCGP,BC4,2012-04-05,117
2012-07-31,rc2_6_4,distance,-65.22,-0.9132,7076.49,7141.71,VCGP,BC4,2012-04-05,117
2012-07-31,c1_8_3,distance,-88.65,-0.3638,24278.18,24366.83,VCGP,PGDR,2007-10-17,1749
2012-07-31,c1_8_8,distance,-76.93,-0.3032,25293.09,25370.02,VCGP,PGDR,2007-10-17,1749
2012-07-31,c1_8_9,distance,-263.76,-1.0699,24389.5,24653.26,VCGP,BC4,2012-04-05,117
2012-07-31,c1_8_10,distance,-128.27,-0.5296,24090.1,24218.37,VCGP,BC4,2012-04-05,117
2012-07-31,c2_8_3,distance,-0.8438,-0.0074,11410.6862,11411.53,VCGP,BC4,2012-04-05,117
2012-07-31,c2_8_4,routes,-1,-4.3478,22,23,VCGP,BC4,2012-04-05,117
2012-07-31,c2_8_8,distance,-11.14,-0.0986,11292.1,11303.24,VCGP,BC4,2012-04-05,117
2012-07-31,c2_8_9,distance,-81.23,-0.6927,11645.22,11726.45,VCGP,BC4,2012-04-05,117
2012-07-31,c2_8_10,distance,-8.13,-0.074,10981.0,10989.13,VCGP,BC4,2012-04-05,117
2012-07-31,r1_8_2,distance,-344.26,-1.045,32598.51,32942.77,VCGP,WW,2012-07-27,4
2012-07-31,r1_8_3,distance,-403.73,-1.3498,29506.45,29910.18,VCGP,BC4,2012-04-05,117
2012-07-31,r1_8_5,distance,-190.24,-0.5587,33861.43,34051.67,VCGP,BC4,2012-04-05,117
2012-07-31,r1_8_6,distance,-321.41,-1.0211,31154.87,31476.28,VCGP,BC4,2012-04-05,117
2012-07-31,r1_8_7,distance,-125.8,-0.4318,29010.78,29136.58,VCGP,MB2,2012-07-18,13
2012-07-31,r1_8_8,distance,-105.99,-0.3803,27766.11,27872.1,VCGP,MB2,2012-07-18,13
2012-07-31,r1_8_9,distance,-184.48,-0.5622,32629.99,32814.47,VCGP,BC4,2012-04-05,117
2012-07-31,r1_8_10,distance,-157.15,-0.5014,31187.35,31344.5,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_8_1,distance,-1701.35,-5.092,31710.68,33412.03,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_8_2,distance,-1237.09,-4.0866,29034.99,30272.08,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_8_3,distance,-499.26,-1.7577,27905.64,28404.9,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_8_4,distance,-519.23,-1.8953,26875.91,27395.14,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_8_5,distance,-1142.97,-3.6377,30277.12,31420.09,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_8_6,distance,-978.16,-3.1311,30262.33,31240.49,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_8_7,distance,-1144.72,-3.6918,29862.44,31007.16,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_8_8,distance,-1095.78,-3.6176,29194.16,30289.94,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_8_9,distance,-1501.16,-4.9251,28978.35,30479.51,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_8_10,distance,-1171.95,-3.9104,28797.79,29969.74,VCGP,BC4,2012-04-05,117
2012-07-31,rc2_8_4,distance,-95.9138,-0.8639,11006.5562,11102.47,VCGP,BC4,2012-04-05,117
2012-07-31,c1_10_2,distance,-208.86,-0.4913,42300.76,42509.62,VCGP,BC4,2012-04-05,117
2012-07-31,c1_10_3,distance,-116.95,-0.2898,40239.23,40356.18,VCGP,BC4,2012-04-05,117
2012-07-31,c1_10_8,distance,-279.35,-0.6573,42220.24,42499.59,VCGP,PGDR,2007-10-17,1749
2012-07-31,c2_10_4,distance,-87.1224,-0.5534,15656.7576,15743.88,VCGP,BC4,2012-04-05,117
2012-07-31,c2_10_5,distance,-0.2841,-0.0017,16561.2859,16561.57,VCGP,BC4,2012-04-05,117
2012-07-31,c2_10_8,routes,-1,-3.4483,28,29,VCGP,GH,2001-01-01,4229
2012-07-31,c2_10_9,distance,-9.94,-0.0605,16432.53,16442.47,VCGP,BC4,2012-04-05,117
2012-07-31,c2_10_10,distance,-43.49,-0.272,15944.72,15988.21,VCGP,BC4,2012-04-05,117
2012-07-31,r1_10_2,distance,-119.31,-0.2424,49105.21,49224.52,VCGP,MB2,2012-07-18,13
2012-07-31,r1_10_3,distance,-39.09,-0.0863,45237.29,45276.38,VCGP,MB2,2012-07-18,13
2012-07-31,r1_10_6,distance,-74.38,-0.1552,47849.05,47923.43,VCGP,MB2,2012-07-18,13
2012-07-31,r1_10_9,distance,-337.04,-0.6631,50490.49,50827.53,VCGP,MB2,2012-07-18,13
2012-07-31,r2_10_10,distance,-57.31,-0.1869,30598.69,30656.0,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_10_1,distance,-5257.05,-10.2021,46272.07,51529.12,VCGP,GH,2001-01-01,4229
2012-07-31,rc1_10_2,distance,-382.27,-0.8588,44129.42,44511.69,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_10_3,distance,-35.68,-0.0839,42487.54,42523.22,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_10_4,distance,-87.12,-0.2089,41613.58,41700.7,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_10_5,distance,-7215.55,-13.6709,45564.81,52780.36,VCGP,GH,2001-01-01,4229
2012-07-31,rc1_10_6,distance,-304.17,-0.6669,45303.67,45607.84,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_10_7,distance,-429.16,-0.9467,44903.8,45332.96,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_10_8,distance,-251.33,-0.5633,44366.01,44617.34,VCGP,MB2,2012-07-18,13
2012-07-31,rc1_10_9,distance,-601.86,-1.341,44280.84,44882.7,VCGP,BC4,2012-04-05,117
2012-07-31,rc1_10_10,distance,-494.22,-1.1133,43896.78,44391.0,VCGP,BC4,2012-04-05,117
2012-07-31,rc2_10_2,distance,-349.9468,-1.3117,26327.9232,26677.87,VCGP,BC4,2012-04-05,117
2012-07-31,rc2_10_7,distance,-21.62,-0.0854,25295.67,25317.29,VCGP,BC4,2012-04-05,117
2012-07-31,rc2_10_8,distance,-222.74,-0.9277,23787.26,24010.0,VCGP,BC4,2012-04-05,117
2012-07-31,rc2_10_9,distance,-225.06,-0.9642,23116.15,23341.21,VCGP,BC4,2012-04-05,117
2012-07-27,r1_8_2,distance,-1668.13,-4.8197,32942.77,34610.9,WW,BVH,2001-01-01,4225
2012-07-27,c1_10_10,distance,-7061.74,-14.9369,40215.26,47277.0,WW,GH,2001-01-01,4225
2012-07-18,r1_4_3,distance,-292.51,-3.6027,7826.71,8119.22,MB2,BVH,2001-01-01,4216
2012-07-18,r1_4_6,distance,-220.56,-2.5664,8373.71,8594.27,MB2,BVH,2001-01-01,4216
2012-07-18,r1_4_7,distance,-380.92,-4.7456,7645.88,8026.8,MB2,BVH,2001-01-01,4216
2012-07-18,r1_4_8,distance,-228.27,-3.0366,7288.95,7517.22,MB2,BVH,2001-01-01,4216
2012-07-18,r1_4_9,distance,-336.58,-3.7072,8742.41,9078.99,MB2,BVH,2001-01-01,4216
2012-07-18,r1_4_10,distance,-434.87,-5.0834,8119.88,8554.75,MB2,BVH,2001-01-01,4216
2012-07-18,rc1_4_1,distance,-823.03,-8.7254,8609.59,9432.62,MB2,GH,2001-01-01,4216
2012-07-18,rc1_4_4,distance,-391.35,-5.0748,7320.34,7711.69,MB2,BVH,2001-01-01,4216
2012-07-18,rc1_4_8,distance,-522.5261,-6.2988,7773.1139,8295.64,Q,LL,2001-01-01,4216
2012-07-18,r1_6_3,distance,-1696.14,-9.0159,17116.66,18812.8,MB2,BVH,2001-01-01,4216
2012-07-18,r1_6_4,distance,-987.92,-5.8614,15866.88,16854.8,MB2,BVH,2001-01-01,4216
2012-07-18,r1_6_5,distance,-5885.94,-22.7241,20015.83,25901.77,MB2,GH,2001-01-01,4216
2012-07-18,r1_6_6,distance,-2144.31,-10.5677,18146.79,20291.1,MB2,GH,2001-01-01,4216
2012-07-18,r1_6_7,distance,-1885.77,-10.1548,16684.46,18570.23,MB2,GH,2001-01-01,4216
2012-07-18,r1_6_8,distance,-771.95,-4.6819,15716.15,16488.1,MB2,BVH,2001-01-01,4216
2012-07-18,r1_6_9,distance,-1899.59,-9.0984,18978.8,20878.39,MB2,LL,2001-01-01,4216
2012-07-18,rc1_6_2,distance,-876.72,-5.1684,16086.48,16963.2,MB2,BVH,2001-01-01,4216
2012-07-18,rc1_6_4,distance,-592.35,-3.8327,14862.65,15455.0,MB2,BVH,2001-01-01,4216
2012-07-18,rc1_6_5,distance,-1317.24,-7.3095,16703.76,18021.0,MB2,BVH,2001-01-01,4216
2012-07-18,rc1_6_8,distance,-1231.23,-7.0905,16133.27,17364.5,MB2,BVH,2001-01-01,4216
2012-07-18,r1_8_7,distance,-1601.21,-5.2093,29136.58,30737.79,MB2,GH,2001-01-01,4216
2012-07-18,r1_8_8,distance,-1257.42,-4.3167,27872.1,29129.52,MB2,LL,2001-01-01,4216
